config_num,alpha,beta,gamma,delta,threshold_low,threshold_med,threshold_high,error,avg_spend_low,avg_spend_med,avg_spend_high,corner_share,avg_dist_car,avg_dist_nocar,total_trips
3,1.5,0.7,1.0,0.4,7.0,7.0,14.0,0.5743347889921143,8849.00489838112,9760.987024736693,11722.159500416665,0.03440780298804839,2.5552984195169066,1.7454009340662846,10600.333333333334
2,1.5,0.7,1.0,0.4,5.5,7.0,14.0,0.5831278469648381,9372.05674405327,9780.624168920878,11711.629232507321,0.03768164302590541,2.5480528970966225,1.7315709700717496,10896.333333333334
6,1.5,0.7,1.5,0.4,7.0,7.0,14.0,0.6261854709867911,8977.780491793297,10070.05316792,11724.58155810055,0.011551289884146304,2.6201094450716154,1.7738944284495828,10605.333333333334
5,1.5,0.7,1.5,0.4,5.5,7.0,14.0,0.6416670463516905,9534.70138572145,10058.168358661222,11864.672303905114,0.012303315330796412,2.619883030288108,1.7777752508208513,10895.666666666666
9,1.5,0.7,2.0,0.4,7.0,7.0,14.0,0.6417773776285213,9051.760131017632,10098.966218793374,11786.257944000065,0.005617714029322058,2.6448856901659448,1.7939720682735267,10600.333333333334
1,1.5,0.7,1.0,0.4,4.0,7.0,14.0,0.6433663196120097,12512.894204426344,9780.647538308569,11701.855154435232,0.05705363726656995,2.5165076157412414,1.6966344167805119,12679.0
8,1.5,0.7,2.0,0.4,5.5,7.0,14.0,0.6615496391356217,9614.640086847363,10174.67555360457,11799.537383729732,0.005682803981203684,2.6486130968110975,1.7988643137464642,10914.0
4,1.5,0.7,1.5,0.4,4.0,7.0,14.0,0.7472043844903236,13026.025560084527,10076.989564064845,11732.181631816726,0.018044709216291477,2.612848338688995,1.7943804896287945,12679.666666666666
7,1.5,0.7,2.0,0.4,4.0,7.0,14.0,0.779777944784234,13251.995241258037,10116.653995926443,11646.826275299265,0.006756653290698706,2.6636288256569647,1.8260324058591995,12679.0
10,1.5,0.7,2.5,0.4,4.0,7.0,14.0,0.7818890090982821,13265.955994490667,10122.229790300767,11816.561054299667,0.004869973721604147,2.671216678358224,1.827540666309561,12668.666666666666
